char1,char2,similarity
檈,檈,1.0
檈,繯,0.7958240570059992
檈,糫,0.7935773146450359
檈,檡,0.777640564763704
檈,橫,0.7608069710669367
檈,椐,0.7542503785382585
檈,梫,0.7511514983081046
檈,椗,0.750129524430271
檈,槻,0.7490514911687906
檈,樿,0.7477982755493411
