char1,char2,similarity
學,學,1.0
學,澩,0.7794289738406398
學,孠,0.7673019257514065
學,孥,0.7491544936188718
學,斈,0.7464720813615978
學,孹,0.7458753985336543
學,孯,0.7456023593103944
學,嶨,0.743924927388241
學,罦,0.7274972040106212
學,嚳,0.7246759816342475
