char1,char2,similarity
奝,奝,1.0
奝,奟,0.7529576858304998
奝,奒,0.7510480318180397
奝,奩,0.7509306835587702
奝,奓,0.7495568117251021
奝,奫,0.7403702948020399
奝,奛,0.7399303437156912
奝,百,0.7371028493713558
奝,貟,0.735281052548914
奝,目,0.7347965163900806
