char1,char2,similarity
枵,枵,1.0
枵,杛,0.7907640517860569
枵,杓,0.7808605816690019
枵,杍,0.7775923439592543
枵,杆,0.7724096010835049
枵,枴,0.7714174728441082
枵,袇,0.7691285232590894
枵,枂,0.7622709148290239
枵,杵,0.7615475155631027
枵,杧,0.7572663896027689
