char1,char2,similarity
嚑,嚑,1.0
嚑,獯,0.7845285138100612
嚑,矄,0.7656073139189156
嚑,嘽,0.7514011230187297
嚑,櫄,0.7481075392245852
嚑,燻,0.731182016328758
嚑,嚅,0.728745513302132
嚑,嚔,0.725517595362983
嚑,嘍,0.7207260952010615
嚑,嚆,0.720413839353704
