char1,char2,similarity
柍,柍,1.0
柍,枎,0.8357011751329485
柍,岟,0.8260492211896052
柍,柣,0.825223170443086
柍,枿,0.8072419994739399
柍,梜,0.8069992962796426
柍,抰,0.8017385275038245
柍,袟,0.8001351292265091
柍,姎,0.7981873459052287
柍,楰,0.7947690351639329
