char1,char2,similarity
彸,彸,1.0
彸,忪,0.8340974825360183
彸,衳,0.793918068536755
彸,松,0.7746987887420964
彸,彾,0.7666456075463391
彸,彺,0.7585976071186941
彸,扮,0.7585520978604661
彸,忶,0.7541187106888053
彸,徃,0.7538504947372037
彸,仫,0.7499978425592491
