char1,char2,similarity
枫,枫,1.0
枫,楓,0.762773571651798
枫,梘,0.760313433025927
枫,椃,0.7515902349321467
枫,伬,0.7502435881121751
枫,棿,0.7492419999121939
枫,栂,0.7475859714103578
枫,楃,0.7453809098611726
枫,榀,0.7440564467541163
枫,梔,0.7424713335311837
