char1,char2,similarity
杔,杔,1.0
杔,杄,0.8182014821448669
杔,杍,0.8180070539001638
杔,秅,0.8166166648330934
杔,籷,0.8045275041854961
杔,杅,0.8015967905177255
杔,杯,0.799980790902562
杔,杙,0.7985440938993208
杔,朽,0.7948531397804596
杔,杇,0.790882583067353
