char1,char2,similarity
孼,孼,1.0
孼,拏,0.7336151853371607
孼,孳,0.731227487005429
孼,革,0.7262637146617927
孼,幦,0.713999220192814
孼,蠥,0.712240198402427
孼,翆,0.7092821559372436
孼,孹,0.7089284996065608
孼,阜,0.7067197762654704
孼,荸,0.7038231049138707
