char1,char2,similarity
伳,伳,1.0
伳,伹,0.8138462956916945
伳,泄,0.8085941163737083
伳,侳,0.8002083737344824
伳,佢,0.7944451120869849
伳,佸,0.7852173680186899
伳,佺,0.784068795814383
伳,偼,0.779519395996819
伳,侱,0.7782880161747918
伳,俌,0.7768561544149253
