char1,char2,similarity
囖,囖,1.0
囖,嚾,0.7184492388149556
囖,嚨,0.7115144094164181
囖,嘨,0.7093554479465625
囖,嚓,0.7058479780353827
囖,嗨,0.7032204234868028
囖,啵,0.7019083295383398
囖,嗌,0.7014846938389842
囖,嚒,0.6999636400319927
囖,嚺,0.6996979343079273
