char1,char2,similarity
榔,榔,1.0
榔,樃,0.8036448372736226
榔,瑯,0.7677157107870128
榔,柳,0.7676113317126552
榔,椰,0.7615603130094811
榔,啷,0.7612794685092517
榔,桞,0.7547124195433154
榔,掷,0.7469015143008048
榔,栩,0.7434591136611163
榔,梆,0.7414495478548716
