char1,char2,similarity
建,建,1.0
建,延,0.7705295128844611
建,廹,0.7420935002736366
建,逮,0.741502580623842
建,廽,0.7386510244333129
建,廷,0.7352672723439456
建,連,0.7351740478847119
建,偟,0.7335077290735825
建,疌,0.7254845389715747
建,廻,0.7249558395798231
