char1,char2,similarity
僟,僟,1.0
僟,僯,0.7385507762507173
僟,傁,0.7334034345190815
僟,僂,0.730236291101293
僟,倿,0.7288901192652899
僟,偓,0.7261374044450297
僟,儅,0.7251323226075117
僟,儦,0.7233455909984908
僟,儔,0.7230455853984985
僟,侍,0.7211387061694947
